"altura_tot","diametro","inclinacio","nombre_com"
3,14,0,"Ceibo"
3,3,0,"Jacarandá"
2,18,0,"Ceibo"
4,24,0,"Ceibo"
6,20,4,"Pindó"
2,3,15,"Jacarandá"
6,19,0,"Pindó"
2,5,0,"Jacarandá"
2,6,0,"Jacarandá"
3,12,11,"Ceibo"
4,25,0,"Ceibo"
3,3,0,"Jacarandá"
5,19,0,"Pindó"
2,3,0,"Jacarandá"
4,31,0,"Ceibo"
4,30,0,"Ceibo"
2,3,15,"Jacarandá"
3,5,5,"Jacarandá"
3,3,0,"Jacarandá"
3,29,12,"Ceibo"
5,32,0,"Ceibo"
2,8,20,"Ceibo"
4,21,0,"Ceibo"
5,15,0,"Pindó"
6,13,0,"Pindó"
15,55,30,"Jacarandá"
7,12,5,"Jacarandá"
10,18,25,"Jacarandá"
7,22,30,"Jacarandá"
12,42,0,"Jacarandá"
8,18,0,"Jacarandá"
9,22,6,"Jacarandá"
5,9,11,"Jacarandá"
10,21,10,"Jacarandá"
14,28,10,"Jacarandá"
15,45,5,"Jacarandá"
10,18,5,"Jacarandá"
2,10,5,"Ceibo"
11,45,45,"Eucalipto"
22,99,0,"Eucalipto"
20,70,0,"Eucalipto"
1,48,0,"Jacarandá"
5,25,3,"Ceibo"
5,23,35,"Ceibo"
4,18,8,"Ceibo"
4,24,5,"Ceibo"
10,90,20,"Ceibo"
6,32,10,"Ceibo"
5,19,8,"Ceibo"
14,90,7,"Eucalipto"
30,151,0,"Eucalipto"
10,38,0,"Jacarandá"
9,18,3,"Pindó"
9,18,0,"Pindó"
21,25,7,"Pindó"
21,22,0,"Pindó"
17,24,0,"Pindó"
17,32,0,"Pindó"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
7,34,0,"Ceibo"
5,23,0,"Jacarandá"
5,23,0,"Jacarandá"
5,23,0,"Jacarandá"
9,15,5,"Jacarandá"
9,15,5,"Jacarandá"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
7,30,0,"Ceibo"
4,12,0,"Ceibo"
4,12,0,"Ceibo"
4,12,0,"Ceibo"
8,28,0,"Jacarandá"
8,28,0,"Jacarandá"
8,28,0,"Jacarandá"
8,28,0,"Jacarandá"
7,18,0,"Pindó"
7,18,0,"Pindó"
7,18,0,"Pindó"
7,18,0,"Pindó"
7,18,0,"Pindó"
7,18,0,"Pindó"
7,18,0,"Pindó"
7,18,0,"Pindó"
7,18,0,"Pindó"
7,18,0,"Pindó"
7,18,0,"Pindó"
7,18,0,"Pindó"
7,18,0,"Pindó"
7,18,0,"Pindó"
7,18,0,"Pindó"
7,18,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
10,25,0,"Pindó"
5,25,6,"Ceibo"
5,25,6,"Ceibo"
5,25,6,"Ceibo"
5,25,6,"Ceibo"
5,25,6,"Ceibo"
5,25,6,"Ceibo"
5,25,6,"Ceibo"
5,25,6,"Ceibo"
5,25,6,"Ceibo"
5,25,6,"Ceibo"
5,25,6,"Ceibo"
5,25,6,"Ceibo"
5,25,6,"Ceibo"
5,25,6,"Ceibo"
5,25,6,"Ceibo"
5,25,6,"Ceibo"
5,25,6,"Ceibo"
5,25,6,"Ceibo"
5,25,6,"Ceibo"
5,25,6,"Ceibo"
5,25,6,"Ceibo"
7,25,0,"Jacarandá"
7,25,0,"Jacarandá"
7,25,0,"Jacarandá"
7,25,0,"Jacarandá"
7,25,0,"Jacarandá"
7,25,0,"Jacarandá"
20,40,0,"Eucalipto"
20,40,0,"Eucalipto"
20,40,0,"Eucalipto"
20,40,0,"Eucalipto"
20,40,0,"Eucalipto"
20,40,0,"Eucalipto"
20,40,0,"Eucalipto"
20,40,0,"Eucalipto"
20,40,0,"Eucalipto"
20,40,0,"Eucalipto"
20,40,0,"Eucalipto"
20,40,0,"Eucalipto"
20,40,0,"Eucalipto"
20,40,0,"Eucalipto"
21,40,0,"Eucalipto"
21,40,0,"Eucalipto"
21,40,0,"Eucalipto"
21,40,0,"Eucalipto"
21,40,0,"Eucalipto"
21,40,0,"Eucalipto"
22,45,0,"Eucalipto"
22,45,0,"Eucalipto"
22,45,0,"Eucalipto"
22,45,0,"Eucalipto"
22,45,0,"Eucalipto"
22,45,0,"Eucalipto"
22,45,0,"Eucalipto"
22,45,0,"Eucalipto"
5,25,12,"Eucalipto"
15,50,6,"Eucalipto"
27,98,0,"Eucalipto"
16,60,6,"Eucalipto"
16,55,10,"Eucalipto"
14,52,10,"Eucalipto"
18,88,10,"Eucalipto"
12,40,0,"Eucalipto"
16,41,11,"Eucalipto"
14,50,0,"Eucalipto"
22,70,0,"Eucalipto"
22,68,0,"Eucalipto"
22,39,8,"Eucalipto"
20,40,0,"Eucalipto"
12,75,0,"Eucalipto"
11,49,6,"Eucalipto"
20,150,0,"Eucalipto"
12,150,0,"Eucalipto"
19,105,13,"Eucalipto"
19,33,0,"Eucalipto"
20,137,5,"Eucalipto"
14,25,0,"Eucalipto"
14,22,0,"Eucalipto"
12,164,0,"Eucalipto"
17,110,7,"Eucalipto"
26,89,0,"Eucalipto"
25,4,11,"Eucalipto"
28,55,0,"Eucalipto"
28,65,0,"Eucalipto"
12,33,0,"Eucalipto"
28,75,0,"Eucalipto"
25,30,0,"Eucalipto"
28,48,4,"Eucalipto"
33,78,0,"Eucalipto"
30,50,0,"Eucalipto"
16,48,0,"Eucalipto"
23,73,20,"Eucalipto"
23,44,8,"Eucalipto"
22,38,6,"Eucalipto"
18,60,11,"Eucalipto"
20,54,0,"Eucalipto"
15,22,0,"Eucalipto"
19,110,25,"Eucalipto"
20,90,0,"Eucalipto"
18,75,19,"Eucalipto"
15,36,0,"Eucalipto"
34,92,0,"Eucalipto"
34,85,9,"Eucalipto"
36,74,12,"Eucalipto"
33,97,9,"Eucalipto"
36,83,20,"Eucalipto"
23,97,24,"Eucalipto"
38,3,0,"Eucalipto"
36,58,0,"Eucalipto"
5,12,0,"Ceibo"
6,13,0,"Ceibo"
5,10,0,"Ceibo"
4,13,0,"Ceibo"
5,10,0,"Ceibo"
5,9,0,"Ceibo"
9,72,16,"Eucalipto"
17,50,0,"Eucalipto"
17,55,18,"Eucalipto"
26,100,0,"Eucalipto"
17,20,0,"Eucalipto"
5,15,0,"Ceibo"
9,35,0,"Ceibo"
17,58,0,"Eucalipto"
20,80,0,"Eucalipto"
25,65,11,"Eucalipto"
23,100,14,"Eucalipto"
12,34,8,"Eucalipto"
12,42,11,"Eucalipto"
14,70,0,"Eucalipto"
27,84,13,"Eucalipto"
17,76,35,"Eucalipto"
16,50,10,"Eucalipto"
23,106,0,"Eucalipto"
18,70,10,"Eucalipto"
16,24,6,"Eucalipto"
35,118,10,"Eucalipto"
4,32,0,"Eucalipto"
20,121,10,"Eucalipto"
23,95,5,"Eucalipto"
37,106,10,"Eucalipto"
19,53,10,"Eucalipto"
30,78,14,"Eucalipto"
20,86,13,"Eucalipto"
11,38,7,"Ceibo"
23,106,0,"Eucalipto"
33,150,0,"Eucalipto"
30,140,0,"Eucalipto"
25,65,0,"Eucalipto"
18,37,0,"Eucalipto"
22,70,0,"Eucalipto"
18,55,7,"Eucalipto"
18,67,0,"Eucalipto"
25,70,0,"Eucalipto"
8,48,12,"Eucalipto"
18,55,6,"Eucalipto"
24,60,0,"Eucalipto"
28,80,0,"Eucalipto"
18,108,25,"Eucalipto"
24,76,0,"Eucalipto"
22,24,28,"Eucalipto"
24,130,0,"Eucalipto"
15,85,0,"Eucalipto"
12,21,2,"Eucalipto"
26,58,0,"Eucalipto"
22,40,0,"Eucalipto"
35,125,9,"Eucalipto"
1,42,0,"Eucalipto"
30,68,10,"Eucalipto"
30,98,0,"Eucalipto"
21,82,25,"Eucalipto"
32,68,12,"Eucalipto"
33,90,0,"Eucalipto"
14,64,17,"Eucalipto"
37,60,12,"Eucalipto"
33,55,0,"Eucalipto"
1,28,13,"Eucalipto"
27,80,25,"Eucalipto"
29,109,28,"Eucalipto"
26,70,0,"Eucalipto"
16,38,11,"Eucalipto"
22,68,21,"Eucalipto"
25,53,0,"Eucalipto"
1,84,0,"Eucalipto"
29,86,0,"Eucalipto"
4,55,0,"Eucalipto"
25,90,0,"Eucalipto"
17,65,45,"Eucalipto"
13,50,11,"Eucalipto"
38,117,0,"Eucalipto"
38,69,0,"Eucalipto"
52,80,5,"Eucalipto"
25,56,2,"Eucalipto"
35,85,0,"Eucalipto"
35,68,0,"Eucalipto"
20,40,10,"Eucalipto"
22,50,10,"Eucalipto"
20,48,10,"Eucalipto"
28,124,0,"Eucalipto"
19,49,0,"Eucalipto"
22,106,6,"Eucalipto"
24,70,4,"Eucalipto"
26,85,4,"Eucalipto"
17,90,15,"Eucalipto"
24,115,18,"Eucalipto"
6,120,0,"Eucalipto"
16,88,20,"Eucalipto"
25,98,0,"Eucalipto"
30,100,0,"Eucalipto"
28,62,0,"Eucalipto"
11,37,0,"Eucalipto"
22,59,0,"Eucalipto"
21,84,0,"Eucalipto"
14,42,0,"Eucalipto"
26,52,0,"Eucalipto"
26,140,0,"Eucalipto"
30,63,0,"Eucalipto"
10,60,6,"Eucalipto"
25,55,13,"Eucalipto"
22,82,3,"Eucalipto"
20,100,16,"Eucalipto"
26,68,5,"Eucalipto"
39,95,0,"Eucalipto"
21,108,0,"Eucalipto"
6,62,11,"Eucalipto"
35,56,0,"Eucalipto"
20,85,15,"Eucalipto"
20,57,2,"Eucalipto"
17,45,8,"Eucalipto"
15,65,35,"Eucalipto"
10,16,13,"Eucalipto"
13,25,10,"Eucalipto"
32,88,22,"Eucalipto"
20,63,10,"Eucalipto"
45,76,6,"Eucalipto"
38,69,0,"Eucalipto"
17,75,10,"Eucalipto"
35,70,7,"Eucalipto"
26,70,10,"Eucalipto"
15,15,7,"Eucalipto"
7,48,4,"Eucalipto"
14,31,6,"Eucalipto"
26,84,21,"Eucalipto"
26,58,0,"Eucalipto"
18,50,10,"Eucalipto"
12,22,18,"Eucalipto"
15,45,6,"Eucalipto"
27,46,24,"Eucalipto"
12,28,8,"Eucalipto"
5,14,30,"Eucalipto"
28,73,6,"Eucalipto"
13,42,10,"Eucalipto"
14,76,0,"Eucalipto"
32,95,0,"Eucalipto"
19,65,4,"Eucalipto"
23,48,0,"Eucalipto"
11,36,28,"Eucalipto"
20,55,0,"Eucalipto"
18,55,5,"Eucalipto"
20,73,10,"Eucalipto"
28,81,11,"Eucalipto"
39,95,0,"Eucalipto"
17,43,4,"Eucalipto"
27,75,0,"Eucalipto"
25,90,13,"Eucalipto"
10,33,5,"Eucalipto"
32,104,10,"Eucalipto"
45,100,0,"Eucalipto"
28,75,0,"Eucalipto"
42,60,0,"Eucalipto"
43,108,12,"Eucalipto"
45,85,0,"Eucalipto"
16,74,5,"Eucalipto"
18,74,4,"Eucalipto"
32,135,8,"Eucalipto"
30,75,0,"Eucalipto"
30,70,19,"Eucalipto"
39,118,15,"Eucalipto"
31,86,10,"Eucalipto"
11,49,0,"Eucalipto"
23,60,5,"Eucalipto"
12,29,0,"Eucalipto"
30,80,10,"Eucalipto"
26,70,0,"Eucalipto"
32,113,0,"Eucalipto"
21,65,0,"Eucalipto"
23,68,0,"Eucalipto"
20,112,0,"Eucalipto"
20,110,15,"Eucalipto"
20,48,0,"Eucalipto"
10,37,15,"Eucalipto"
30,36,20,"Eucalipto"
22,78,5,"Eucalipto"
8,43,14,"Eucalipto"
26,115,10,"Eucalipto"
25,50,5,"Eucalipto"
30,52,10,"Eucalipto"
23,48,0,"Eucalipto"
30,52,0,"Eucalipto"
22,49,0,"Eucalipto"
29,30,2,"Eucalipto"
13,50,11,"Eucalipto"
30,100,0,"Eucalipto"
10,38,24,"Eucalipto"
20,31,7,"Eucalipto"
35,100,12,"Eucalipto"
25,54,0,"Eucalipto"
26,72,16,"Eucalipto"
20,60,0,"Eucalipto"
30,51,10,"Eucalipto"
26,50,0,"Eucalipto"
25,55,15,"Eucalipto"
10,48,5,"Eucalipto"
15,38,10,"Eucalipto"
27,60,0,"Eucalipto"
30,80,0,"Eucalipto"
15,60,5,"Eucalipto"
29,66,0,"Eucalipto"
27,88,0,"Eucalipto"
20,52,25,"Eucalipto"
20,42,0,"Eucalipto"
27,52,18,"Eucalipto"
16,35,0,"Eucalipto"
30,75,0,"Eucalipto"
24,122,0,"Eucalipto"
30,60,9,"Eucalipto"
17,63,0,"Eucalipto"
12,42,0,"Eucalipto"
14,45,0,"Eucalipto"
15,52,11,"Eucalipto"
20,60,0,"Eucalipto"
15,49,20,"Eucalipto"
10,21,0,"Eucalipto"
29,82,8,"Eucalipto"
35,90,0,"Eucalipto"
20,45,18,"Eucalipto"
10,52,10,"Eucalipto"
10,41,0,"Eucalipto"
10,32,12,"Eucalipto"
30,102,0,"Eucalipto"
5,42,62,"Eucalipto"
8,70,0,"Eucalipto"
35,90,0,"Eucalipto"
25,60,0,"Eucalipto"
3,50,7,"Eucalipto"
35,70,6,"Eucalipto"
16,34,6,"Eucalipto"
17,70,0,"Eucalipto"
18,72,0,"Eucalipto"
9,32,0,"Eucalipto"
20,52,10,"Eucalipto"
24,103,0,"Eucalipto"
25,100,10,"Eucalipto"
20,30,0,"Eucalipto"
24,94,10,"Eucalipto"
25,35,20,"Eucalipto"
23,46,30,"Eucalipto"
30,75,8,"Eucalipto"
20,60,20,"Eucalipto"
30,60,5,"Eucalipto"
31,60,14,"Eucalipto"
30,52,7,"Eucalipto"
15,65,0,"Eucalipto"
20,43,0,"Eucalipto"
27,64,0,"Eucalipto"
28,42,0,"Eucalipto"
10,45,11,"Eucalipto"
27,55,7,"Eucalipto"
35,105,0,"Eucalipto"
20,40,20,"Eucalipto"
20,47,5,"Eucalipto"
25,60,19,"Eucalipto"
10,42,3,"Eucalipto"
15,40,10,"Eucalipto"
25,95,9,"Eucalipto"
27,35,0,"Eucalipto"
30,100,10,"Eucalipto"
25,80,0,"Eucalipto"
26,72,0,"Eucalipto"
18,32,0,"Eucalipto"
16,32,0,"Eucalipto"
5,32,20,"Eucalipto"
20,100,0,"Eucalipto"
26,60,0,"Eucalipto"
24,90,0,"Eucalipto"
26,40,0,"Eucalipto"
26,80,0,"Eucalipto"
14,54,12,"Eucalipto"
26,60,0,"Eucalipto"
20,60,18,"Eucalipto"
16,64,7,"Eucalipto"
26,60,0,"Eucalipto"
26,60,0,"Eucalipto"
25,94,0,"Eucalipto"
30,110,0,"Eucalipto"
25,42,0,"Eucalipto"
26,60,0,"Eucalipto"
30,97,0,"Eucalipto"
28,36,0,"Eucalipto"
30,60,0,"Eucalipto"
30,68,0,"Eucalipto"
30,90,0,"Eucalipto"
33,108,0,"Eucalipto"
28,28,0,"Eucalipto"
30,60,0,"Eucalipto"
25,28,0,"Eucalipto"
9,32,0,"Eucalipto"
25,95,14,"Eucalipto"
20,54,0,"Eucalipto"
23,40,0,"Eucalipto"
25,105,0,"Eucalipto"
25,90,0,"Eucalipto"
15,30,27,"Eucalipto"
25,58,0,"Eucalipto"
30,52,0,"Eucalipto"
25,80,0,"Eucalipto"
20,56,0,"Eucalipto"
22,102,0,"Eucalipto"
13,34,5,"Eucalipto"
30,53,3,"Eucalipto"
26,65,0,"Eucalipto"
22,30,0,"Eucalipto"
20,30,0,"Eucalipto"
20,37,5,"Eucalipto"
22,50,0,"Eucalipto"
25,47,0,"Eucalipto"
22,45,5,"Eucalipto"
18,50,0,"Eucalipto"
20,52,0,"Eucalipto"
27,57,0,"Eucalipto"
17,20,20,"Eucalipto"
25,60,7,"Eucalipto"
27,60,0,"Eucalipto"
20,60,0,"Eucalipto"
22,62,0,"Eucalipto"
25,57,0,"Eucalipto"
25,38,5,"Eucalipto"
25,46,0,"Eucalipto"
17,51,5,"Eucalipto"
25,100,0,"Eucalipto"
19,54,10,"Eucalipto"
22,100,19,"Eucalipto"
18,44,0,"Eucalipto"
22,120,0,"Eucalipto"
10,27,20,"Eucalipto"
10,18,0,"Eucalipto"
3,7,0,"Jacarandá"
2,22,0,"Ceibo"
3,3,10,"Jacarandá"
7,24,0,"Pindó"
16,85,0,"Eucalipto"
13,38,6,"Jacarandá"
35,103,0,"Eucalipto"
7,34,15,"Ceibo"
8,23,3,"Pindó"
33,72,14,"Eucalipto"
21,67,25,"Eucalipto"
12,25,0,"Pindó"
20,45,0,"Eucalipto"
23,60,9,"Eucalipto"
4,18,0,"Pindó"
15,62,0,"Jacarandá"
11,23,9,"Pindó"
1,23,0,"Pindó"
9,36,0,"Pindó"
8,23,0,"Pindó"
4,4,10,"Jacarandá"
4,4,25,"Jacarandá"
4,6,15,"Jacarandá"
13,57,0,"Jacarandá"
3,20,0,"Jacarandá"
33,100,0,"Eucalipto"
25,20,30,"Pindó"
3,45,0,"Jacarandá"
18,29,0,"Jacarandá"
6,46,45,"Ceibo"
12,138,30,"Ceibo"
7,16,10,"Jacarandá"
8,32,0,"Jacarandá"
22,40,0,"Eucalipto"
26,60,0,"Eucalipto"
4,15,0,"Jacarandá"
12,30,31,"Jacarandá"
13,50,21,"Jacarandá"
33,140,0,"Eucalipto"
16,44,9,"Jacarandá"
10,35,2,"Pindó"
4,10,0,"Pindó"
6,30,0,"Ceibo"
30,102,0,"Eucalipto"
10,22,0,"Pindó"
4,7,16,"Jacarandá"
3,4,2,"Jacarandá"
45,85,15,"Eucalipto"
35,30,0,"Eucalipto"
45,48,0,"Eucalipto"
13,43,0,"Jacarandá"
15,56,12,"Eucalipto"
30,75,0,"Eucalipto"
32,105,12,"Eucalipto"
5,13,12,"Jacarandá"
4,6,5,"Jacarandá"
4,8,0,"Jacarandá"
21,47,6,"Jacarandá"
14,38,10,"Jacarandá"
13,37,13,"Jacarandá"
15,42,3,"Jacarandá"
15,14,0,"Pindó"
15,34,0,"Jacarandá"
23,54,10,"Jacarandá"
6,25,0,"Jacarandá"
16,42,0,"Jacarandá"
8,25,8,"Ceibo"
26,60,0,"Eucalipto"
26,50,0,"Eucalipto"
30,75,0,"Eucalipto"
9,32,0,"Eucalipto"
30,105,0,"Eucalipto"
22,50,20,"Eucalipto"
21,84,0,"Eucalipto"
23,38,3,"Eucalipto"
26,50,0,"Eucalipto"
18,60,0,"Eucalipto"
23,65,0,"Eucalipto"
18,52,0,"Eucalipto"
18,58,16,"Eucalipto"
28,85,0,"Eucalipto"
37,50,7,"Eucalipto"
25,48,0,"Eucalipto"
30,60,0,"Eucalipto"
4,25,0,"Ceibo"
5,28,10,"Ceibo"
5,25,30,"Ceibo"
8,45,10,"Ceibo"
6,18,15,"Jacarandá"
6,20,0,"Jacarandá"
10,16,25,"Jacarandá"
10,20,40,"Jacarandá"
10,28,25,"Jacarandá"
9,15,25,"Jacarandá"
9,22,35,"Jacarandá"
7,18,16,"Jacarandá"
9,23,20,"Jacarandá"
10,40,0,"Jacarandá"
13,17,14,"Jacarandá"
9,21,15,"Jacarandá"
9,28,10,"Jacarandá"
14,22,18,"Jacarandá"
15,20,0,"Pindó"
6,27,18,"Ceibo"
25,100,0,"Eucalipto"
15,75,7,"Eucalipto"
5,30,0,"Ceibo"
6,20,0,"Jacarandá"
4,20,0,"Jacarandá"
19,30,10,"Pindó"
6,22,6,"Ceibo"
6,48,0,"Ceibo"
12,22,10,"Pindó"
13,28,20,"Jacarandá"
19,43,10,"Jacarandá"
2,8,0,"Jacarandá"
2,8,0,"Jacarandá"
17,65,10,"Ceibo"
2,7,0,"Jacarandá"
3,9,0,"Jacarandá"
16,50,10,"Jacarandá"
16,50,0,"Jacarandá"
16,43,0,"Jacarandá"
16,26,10,"Jacarandá"
4,17,0,"Pindó"
25,156,0,"Eucalipto"
10,24,0,"Jacarandá"
20,90,0,"Eucalipto"
10,20,0,"Pindó"
2,3,0,"Jacarandá"
2,20,0,"Ceibo"
2,10,9,"Ceibo"
28,108,0,"Eucalipto"
6,55,0,"Ceibo"
12,20,0,"Pindó"
5,20,0,"Ceibo"
3,8,0,"Pindó"
5,36,10,"Ceibo"
6,13,0,"Jacarandá"
7,20,25,"Jacarandá"
7,31,0,"Pindó"
22,90,0,"Eucalipto"
22,90,0,"Eucalipto"
8,25,0,"Ceibo"
18,59,12,"Eucalipto"
7,28,22,"Jacarandá"
6,27,4,"Jacarandá"
6,25,10,"Jacarandá"
7,32,6,"Jacarandá"
8,24,20,"Jacarandá"
7,31,8,"Jacarandá"
7,11,0,"Jacarandá"
9,15,0,"Eucalipto"
10,45,35,"Ceibo"
12,25,0,"Jacarandá"
18,58,3,"Jacarandá"
8,27,30,"Jacarandá"
8,15,0,"Ceibo"
12,49,18,"Jacarandá"
24,70,0,"Eucalipto"
19,62,0,"Jacarandá"
3,4,0,"Jacarandá"
22,80,0,"Eucalipto"
20,52,17,"Jacarandá"
16,24,0,"Jacarandá"
15,25,0,"Pindó"
2,6,10,"Ceibo"
12,50,18,"Jacarandá"
7,22,0,"Jacarandá"
6,30,11,"Jacarandá"
18,58,20,"Jacarandá"
16,60,6,"Jacarandá"
12,48,0,"Jacarandá"
12,14,5,"Jacarandá"
12,30,6,"Jacarandá"
12,27,0,"Jacarandá"
3,20,27,"Ceibo"
8,40,10,"Ceibo"
18,47,0,"Jacarandá"
21,42,9,"Jacarandá"
16,55,10,"Jacarandá"
11,28,0,"Pindó"
10,26,0,"Pindó"
16,106,3,"Ceibo"
10,35,0,"Pindó"
12,48,12,"Pindó"
6,10,12,"Jacarandá"
7,11,5,"Jacarandá"
8,24,0,"Pindó"
11,27,0,"Pindó"
9,22,0,"Pindó"
11,68,3,"Jacarandá"
5,26,0,"Pindó"
20,40,6,"Jacarandá"
12,34,8,"Jacarandá"
19,50,2,"Jacarandá"
21,60,0,"Eucalipto"
5,12,6,"Jacarandá"
6,30,6,"Ceibo"
28,130,0,"Eucalipto"
2,6,20,"Jacarandá"
15,30,0,"Pindó"
20,90,15,"Eucalipto"
25,90,0,"Eucalipto"
10,30,0,"Pindó"
4,5,10,"Jacarandá"
5,16,0,"Pindó"
15,50,0,"Jacarandá"
4,9,5,"Jacarandá"
6,12,4,"Jacarandá"
6,12,12,"Jacarandá"
16,65,0,"Jacarandá"
1,10,0,"Pindó"
7,30,0,"Pindó"
13,34,30,"Jacarandá"
16,46,11,"Jacarandá"
14,30,5,"Jacarandá"
14,42,0,"Jacarandá"
5,18,32,"Ceibo"
20,28,0,"Eucalipto"
12,32,0,"Pindó"
35,174,0,"Eucalipto"
12,28,0,"Pindó"
2,18,0,"Pindó"
9,71,22,"Ceibo"
8,43,40,"Ceibo"
5,10,0,"Jacarandá"
4,5,6,"Jacarandá"
4,9,0,"Jacarandá"
3,3,12,"Jacarandá"
4,7,7,"Jacarandá"
4,5,2,"Jacarandá"
4,6,18,"Jacarandá"
4,8,12,"Jacarandá"
5,7,16,"Jacarandá"
4,5,7,"Jacarandá"
4,19,23,"Jacarandá"
8,27,0,"Jacarandá"
2,3,13,"Jacarandá"
6,15,11,"Jacarandá"
10,25,0,"Jacarandá"
2,10,0,"Jacarandá"
3,8,10,"Jacarandá"
4,8,0,"Jacarandá"
3,5,5,"Jacarandá"
2,4,0,"Jacarandá"
20,35,0,"Pindó"
5,14,0,"Ceibo"
3,14,0,"Ceibo"
15,54,6,"Jacarandá"
11,32,15,"Jacarandá"
15,27,0,"Pindó"
11,24,0,"Jacarandá"
10,24,7,"Ceibo"
10,16,37,"Jacarandá"
4,8,0,"Jacarandá"
2,4,0,"Jacarandá"
16,55,4,"Jacarandá"
8,28,0,"Pindó"
8,28,0,"Pindó"
6,20,0,"Pindó"
7,15,7,"Jacarandá"
9,26,0,"Pindó"
1,6,6,"Ceibo"
2,2,0,"Jacarandá"
4,8,7,"Jacarandá"
4,7,20,"Jacarandá"
4,7,5,"Jacarandá"
3,3,11,"Jacarandá"
3,4,0,"Jacarandá"
16,121,0,"Eucalipto"
20,135,7,"Ceibo"
8,58,15,"Ceibo"
14,28,7,"Jacarandá"
27,44,0,"Jacarandá"
